candidate_id,scope,sector,direction,horizon_weeks,train_signal_count,holdout_signal_count,train_hit_rate,holdout_hit_rate,baseline_train_hit_rate,baseline_holdout_hit_rate,train_hit_rate_delta_vs_baseline,holdout_hit_rate_delta_vs_baseline,holdout_positive_hit_rate_delta_vs_baseline,holdout_negative_hit_rate_delta_vs_baseline,holdout_average_forward_return,holdout_average_forward_excess_return,holdout_average_post_entry_drawdown,baseline_holdout_average_post_entry_drawdown,holdout_max_drawdown_delta_vs_baseline,bootstrap_mean_delta,bootstrap_ci_low,bootstrap_ci_high,bootstrap_method,bootstrap_sample_count,bootstrap_candidate_sample_count,bootstrap_baseline_sample_count,bootstrap_valid_resample_count,bootstrap_invalid_resample_count,fold_stability_passed,holdout_evaluated,promotion_label,rejection_reasons,research_only,live_promotion_allowed
xle_positive_score_ge_1_2,US Sectors,XLE,positive,26,35,0,0.6857142857142857,0.0,0.5384615384615384,0.0,0.14725274725274728,0.0,0.0,0.0,0.0,0.0,0.0,-0.10032637558732113,0.10032637558732113,0.0,0.0,0.0,paired_block_by_rebalance_date,26,0,26,0,0,True,False,do not promote,thin_sample,True,False
xle_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLE,positive,26,0,0,0.0,0.0,0.5384615384615384,0.0,-0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,-0.10032637558732113,0.10032637558732113,0.0,0.0,0.0,paired_block_by_rebalance_date,26,0,26,0,0,False,False,do not promote,thin_sample,True,False
xlf_negative_score_le_0_0,US Sectors,XLF,negative,26,170,34,0.7647058823529411,0.6176470588235294,0.7678571428571429,0.6923076923076923,-0.0031512605042017805,-0.07466063348416285,0.0,-0.07466063348416285,0.13081192306279274,0.007049496931894752,-0.04273212900356217,-0.04341063890849207,0.0006785099049298957,-0.074661,-0.208437,0.068448,paired_block_by_rebalance_date,104,34,104,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlf_negative_score_le_minus_0_5,US Sectors,XLF,negative,26,96,16,0.7916666666666666,0.5625,0.7678571428571429,0.6923076923076923,0.023809523809523725,-0.1298076923076923,0.0,-0.1298076923076923,0.11806509444655788,0.008991323070172932,-0.02648649990015115,-0.04341063890849207,0.016924139008340916,-0.129808,-0.354135,0.080529,paired_block_by_rebalance_date,104,16,104,500,0,False,True,do not promote,thin_sample,True,False
xlf_negative_score_le_minus_1_0,US Sectors,XLF,negative,26,86,16,0.7906976744186046,0.5625,0.7678571428571429,0.6923076923076923,0.022840531561461708,-0.1298076923076923,0.0,-0.1298076923076923,0.11806509444655788,0.008991323070172932,-0.02648649990015115,-0.04341063890849207,0.016924139008340916,-0.129808,-0.354135,0.080529,paired_block_by_rebalance_date,104,16,104,500,0,False,True,do not promote,thin_sample,True,False
xlf_positive_score_ge_0_8,US Sectors,XLF,positive,26,14,23,0.42857142857142855,0.43478260869565216,0.2641509433962264,0.4805194805194805,0.16442048517520214,-0.04573687182382835,-0.04573687182382835,0.0,0.05925729502443911,-0.0007865762479708687,-0.08393552050656457,-0.05678594402627742,-0.027149576480287145,-0.045737,-0.221259,0.135933,paired_block_by_rebalance_date,77,23,77,500,0,False,True,do not promote,thin_sample,True,False
xlf_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLF,positive,26,0,0,0.0,0.0,0.2641509433962264,0.4805194805194805,-0.2641509433962264,-0.4805194805194805,-0.4805194805194805,0.0,0.0,0.0,0.0,-0.05678594402627742,0.05678594402627742,0.0,0.0,0.0,paired_block_by_rebalance_date,77,0,77,0,0,False,False,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_0,US Sectors,XLF,positive,26,4,13,1.0,0.5384615384615384,0.2641509433962264,0.4805194805194805,0.7358490566037736,0.05794205794205792,0.05794205794205792,0.0,0.04371282297300593,0.01883622158446346,-0.09657752207691653,-0.05678594402627742,-0.039791578050639105,0.057942,-0.202922,0.284172,paired_block_by_rebalance_date,77,13,77,500,0,True,True,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLF,positive,26,0,0,0.0,0.0,0.2641509433962264,0.4805194805194805,-0.2641509433962264,-0.4805194805194805,-0.4805194805194805,0.0,0.0,0.0,0.0,-0.05678594402627742,0.05678594402627742,0.0,0.0,0.0,paired_block_by_rebalance_date,77,0,77,0,0,False,False,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_2,US Sectors,XLF,positive,26,1,1,1.0,1.0,0.2641509433962264,0.4805194805194805,0.7358490566037736,0.5194805194805194,0.5194805194805194,0.0,0.03415328318763966,0.05956326998113348,-0.10713559666598893,-0.05678594402627742,-0.05034965263971151,0.519481,0.414286,0.623377,paired_block_by_rebalance_date,77,1,77,317,183,True,True,do not promote,thin_sample,True,False
xlf_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLF,positive,26,0,0,0.0,0.0,0.2641509433962264,0.4805194805194805,-0.2641509433962264,-0.4805194805194805,-0.4805194805194805,0.0,0.0,0.0,0.0,-0.05678594402627742,0.05678594402627742,0.0,0.0,0.0,paired_block_by_rebalance_date,77,0,77,0,0,False,False,do not promote,thin_sample,True,False
xli_negative_score_le_0_0,US Sectors,XLI,negative,26,125,26,0.784,0.6153846153846154,0.7831858407079646,0.6956521739130435,0.0008141592920354324,-0.08026755852842804,0.0,-0.08026755852842804,0.11739122111441627,0.013598106062242713,-0.06061870335983172,-0.05139992361052374,-0.00921877974930798,-0.080268,-0.235178,0.073591,paired_block_by_rebalance_date,115,26,115,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xli_negative_score_le_minus_0_5,US Sectors,XLI,negative,26,57,24,0.7719298245614035,0.625,0.7831858407079646,0.6956521739130435,-0.011256016146561132,-0.07065217391304346,0.0,-0.07065217391304346,0.11841731753918973,0.011262021935816194,-0.05898005086428868,-0.05139992361052374,-0.007580127253764939,-0.070652,-0.221739,0.086714,paired_block_by_rebalance_date,115,24,115,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xli_negative_score_le_minus_1_0,US Sectors,XLI,negative,26,55,24,0.7818181818181819,0.625,0.7831858407079646,0.6956521739130435,-0.0013676588897827413,-0.07065217391304346,0.0,-0.07065217391304346,0.11841731753918973,0.011262021935816194,-0.05898005086428868,-0.05139992361052374,-0.007580127253764939,-0.070652,-0.221739,0.086714,paired_block_by_rebalance_date,115,24,115,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xli_positive_score_ge_0_8,US Sectors,XLI,positive,26,4,10,0.0,0.0,0.3253012048192771,0.3466666666666667,-0.3253012048192771,-0.3466666666666667,-0.3466666666666667,0.0,0.03991721774972014,-0.03252230582496137,-0.05461218639340417,-0.04860411487434582,-0.006008071519058349,-0.346667,-0.466667,-0.253333,paired_block_by_rebalance_date,75,10,75,500,0,False,True,do not promote,thin_sample,True,False
xli_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLI,positive,26,0,0,0.0,0.0,0.3253012048192771,0.3466666666666667,-0.3253012048192771,-0.3466666666666667,-0.3466666666666667,0.0,0.0,0.0,0.0,-0.04860411487434582,0.04860411487434582,0.0,0.0,0.0,paired_block_by_rebalance_date,75,0,75,0,0,False,False,do not promote,thin_sample,True,False
xli_positive_score_ge_1_0,US Sectors,XLI,positive,26,4,2,0.0,0.0,0.3253012048192771,0.3466666666666667,-0.3253012048192771,-0.3466666666666667,-0.3466666666666667,0.0,0.06882405067325759,-0.02857261233430275,-0.0309877450965651,-0.04860411487434582,0.01761636977778072,-0.346667,-0.466667,-0.253333,paired_block_by_rebalance_date,75,2,75,435,65,False,True,do not promote,thin_sample,True,False
xli_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLI,positive,26,0,0,0.0,0.0,0.3253012048192771,0.3466666666666667,-0.3253012048192771,-0.3466666666666667,-0.3466666666666667,0.0,0.0,0.0,0.0,-0.04860411487434582,0.04860411487434582,0.0,0.0,0.0,paired_block_by_rebalance_date,75,0,75,0,0,False,False,do not promote,thin_sample,True,False
xli_positive_score_ge_1_2,US Sectors,XLI,positive,26,0,0,0.0,0.0,0.3253012048192771,0.3466666666666667,-0.3253012048192771,-0.3466666666666667,-0.3466666666666667,0.0,0.0,0.0,0.0,-0.04860411487434582,0.04860411487434582,0.0,0.0,0.0,paired_block_by_rebalance_date,75,0,75,0,0,False,False,do not promote,thin_sample,True,False
xli_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLI,positive,26,0,0,0.0,0.0,0.3253012048192771,0.3466666666666667,-0.3253012048192771,-0.3466666666666667,-0.3466666666666667,0.0,0.0,0.0,0.0,-0.04860411487434582,0.04860411487434582,0.0,0.0,0.0,paired_block_by_rebalance_date,75,0,75,0,0,False,False,do not promote,thin_sample,True,False
xlk_negative_score_le_0_0,US Sectors,XLK,negative,26,61,31,0.6721311475409836,0.6774193548387096,0.6795580110497238,0.6565656565656566,-0.007426863508740222,0.020853698273053056,0.0,0.020853698273053056,0.17898014554880812,0.05343171420298125,-0.07540107001361979,-0.0812062144527994,0.0058051444391796075,0.020854,-0.108487,0.158164,paired_block_by_rebalance_date,99,31,99,500,0,False,True,needs more testing,fold_unstable,True,False
xlk_negative_score_le_minus_0_5,US Sectors,XLK,negative,26,40,23,0.6,0.6521739130434783,0.6795580110497238,0.6565656565656566,-0.07955801104972382,-0.004391743522178304,0.0,-0.004391743522178304,0.1375702972448032,0.02459294381722347,-0.058880230528810695,-0.0812062144527994,0.0223259839239887,-0.004392,-0.155232,0.16592,paired_block_by_rebalance_date,99,23,99,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlk_negative_score_le_minus_1_0,US Sectors,XLK,negative,26,40,22,0.6,0.6818181818181818,0.6795580110497238,0.6565656565656566,-0.07955801104972382,0.025252525252525193,0.0,0.025252525252525193,0.11831341565755422,0.0149477269469372,-0.0608986016827433,-0.0812062144527994,0.02030761277005609,0.025253,-0.13241,0.200956,paired_block_by_rebalance_date,99,22,99,500,0,False,True,needs more testing,fold_unstable,True,False
xlk_positive_score_ge_0_8,US Sectors,XLK,positive,26,76,52,0.5921052631578947,0.5576923076923077,0.5941176470588235,0.5348837209302325,-0.002012383900928838,0.0228085867620752,0.0228085867620752,0.0,0.12063636309449846,0.009997128537100228,-0.06690573223635088,-0.0848295010230629,0.01792376878671202,0.022809,-0.06762,0.105518,paired_block_by_rebalance_date,86,52,86,500,0,False,True,needs more testing,fold_unstable,True,False
xlk_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLK,positive,26,0,0,0.0,0.0,0.5941176470588235,0.5348837209302325,-0.5941176470588235,-0.5348837209302325,-0.5348837209302325,0.0,0.0,0.0,0.0,-0.0848295010230629,0.0848295010230629,0.0,0.0,0.0,paired_block_by_rebalance_date,86,0,86,0,0,False,False,do not promote,thin_sample,True,False
xlk_positive_score_ge_1_0,US Sectors,XLK,positive,26,49,43,0.7346938775510204,0.5116279069767442,0.5941176470588235,0.5348837209302325,0.14057623049219692,-0.023255813953488302,-0.023255813953488302,0.0,0.12681265667348035,0.007024205296299843,-0.058204616658855436,-0.0848295010230629,0.026624884364207464,-0.023256,-0.130429,0.074578,paired_block_by_rebalance_date,86,43,86,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlk_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLK,positive,26,0,0,0.0,0.0,0.5941176470588235,0.5348837209302325,-0.5941176470588235,-0.5348837209302325,-0.5348837209302325,0.0,0.0,0.0,0.0,-0.0848295010230629,0.0848295010230629,0.0,0.0,0.0,paired_block_by_rebalance_date,86,0,86,0,0,False,False,do not promote,thin_sample,True,False
xlk_positive_score_ge_1_2,US Sectors,XLK,positive,26,28,27,0.8928571428571429,0.5555555555555556,0.5941176470588235,0.5348837209302325,0.2987394957983194,0.02067183462532307,0.02067183462532307,0.0,0.13636655433883826,0.007006560618739993,-0.0614438723044422,-0.0848295010230629,0.023385628718620703,0.020672,-0.125841,0.188595,paired_block_by_rebalance_date,86,27,86,500,0,True,True,do not promote,thin_sample,True,False
xlk_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLK,positive,26,0,0,0.0,0.0,0.5941176470588235,0.5348837209302325,-0.5941176470588235,-0.5348837209302325,-0.5348837209302325,0.0,0.0,0.0,0.0,-0.0848295010230629,0.0848295010230629,0.0,0.0,0.0,paired_block_by_rebalance_date,86,0,86,0,0,False,False,do not promote,thin_sample,True,False
xlp_negative_score_le_0_0,US Sectors,XLP,negative,26,129,115,0.7674418604651163,0.8695652173913043,0.8271028037383178,0.88,-0.05966094327320148,-0.01043478260869568,0.0,-0.01043478260869568,0.03758873147460125,-0.056995638203049814,-0.04341123588230062,-0.04542924553556341,0.0020180096532627922,-0.010435,-0.019521,-0.003878,paired_block_by_rebalance_date,125,115,125,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlp_negative_score_le_minus_0_5,US Sectors,XLP,negative,26,77,56,0.7402597402597403,0.875,0.8271028037383178,0.88,-0.08684306347857751,-0.0050000000000000044,0.0,-0.0050000000000000044,0.046297508660473476,-0.039271175880664706,-0.03559262770907918,-0.04542924553556341,0.009836617826484234,-0.005,-0.06,0.059906,paired_block_by_rebalance_date,125,56,125,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlp_negative_score_le_minus_1_0,US Sectors,XLP,negative,26,61,47,0.7704918032786885,0.8936170212765957,0.8271028037383178,0.88,-0.0566110004596293,0.013617021276595698,0.0,0.013617021276595698,0.03741417897026407,-0.038432737148812776,-0.041105381870352176,-0.04542924553556341,0.0043238636652112375,0.013617,-0.055009,0.08946,paired_block_by_rebalance_date,125,47,125,500,0,False,True,needs more testing,fold_unstable,True,False
xlp_positive_score_ge_0_8,US Sectors,XLP,positive,26,0,0,0.0,0.0,0.16455696202531644,0.0,-0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571874722974522,0.0571874722974522,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLP,positive,26,0,0,0.0,0.0,0.16455696202531644,0.0,-0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571874722974522,0.0571874722974522,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_0,US Sectors,XLP,positive,26,0,0,0.0,0.0,0.16455696202531644,0.0,-0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571874722974522,0.0571874722974522,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLP,positive,26,0,0,0.0,0.0,0.16455696202531644,0.0,-0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571874722974522,0.0571874722974522,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_2,US Sectors,XLP,positive,26,0,0,0.0,0.0,0.16455696202531644,0.0,-0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571874722974522,0.0571874722974522,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlp_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLP,positive,26,0,0,0.0,0.0,0.16455696202531644,0.0,-0.16455696202531644,0.0,0.0,0.0,0.0,0.0,0.0,-0.0571874722974522,0.0571874722974522,0.0,0.0,0.0,paired_block_by_rebalance_date,12,0,12,0,0,False,False,do not promote,thin_sample,True,False
xlre_negative_score_le_0_0,US Sectors,XLRE,negative,26,145,97,0.7862068965517242,0.8969072164948454,0.7681159420289855,0.9206349206349206,0.018090954522738678,-0.02372770414007519,0.0,-0.02372770414007519,0.05024993066356135,-0.052189465441290064,-0.06773924396681197,-0.07251411884402216,0.004774874877210192,-0.023728,-0.041105,-0.009843,paired_block_by_rebalance_date,126,97,126,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlre_negative_score_le_minus_0_5,US Sectors,XLRE,negative,26,76,52,0.8289473684210527,0.8846153846153846,0.7681159420289855,0.9206349206349206,0.06083142639206718,-0.036019536019536,0.0,-0.036019536019536,0.056480203486716264,-0.039535481965763127,-0.07064079584275686,-0.07251411884402216,0.0018733230012653035,-0.03602,-0.095973,0.019683,paired_block_by_rebalance_date,126,52,126,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlre_negative_score_le_minus_1_0,US Sectors,XLRE,negative,26,69,37,0.8840579710144928,0.8648648648648649,0.7681159420289855,0.9206349206349206,0.11594202898550732,-0.05577005577005567,0.0,-0.05577005577005567,0.0525624201756886,-0.03986852035645596,-0.06488071497573132,-0.07251411884402216,0.007633403868290839,-0.05577,-0.144734,0.0187,paired_block_by_rebalance_date,126,37,126,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlre_positive_score_ge_0_8,US Sectors,XLRE,positive,26,14,0,0.35714285714285715,0.0,0.3466666666666667,0.06666666666666667,0.010476190476190472,-0.06666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,-0.08576820767324414,0.08576820767324414,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLRE,positive,26,0,0,0.0,0.0,0.3466666666666667,0.06666666666666667,-0.3466666666666667,-0.06666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,-0.08576820767324414,0.08576820767324414,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_0,US Sectors,XLRE,positive,26,6,0,0.3333333333333333,0.0,0.3466666666666667,0.06666666666666667,-0.013333333333333364,-0.06666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,-0.08576820767324414,0.08576820767324414,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLRE,positive,26,0,0,0.0,0.0,0.3466666666666667,0.06666666666666667,-0.3466666666666667,-0.06666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,-0.08576820767324414,0.08576820767324414,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_2,US Sectors,XLRE,positive,26,0,0,0.0,0.0,0.3466666666666667,0.06666666666666667,-0.3466666666666667,-0.06666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,-0.08576820767324414,0.08576820767324414,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlre_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLRE,positive,26,0,0,0.0,0.0,0.3466666666666667,0.06666666666666667,-0.3466666666666667,-0.06666666666666667,-0.06666666666666667,0.0,0.0,0.0,0.0,-0.08576820767324414,0.08576820767324414,0.0,0.0,0.0,paired_block_by_rebalance_date,15,0,15,0,0,False,False,do not promote,thin_sample,True,False
xlu_negative_score_le_0_0,US Sectors,XLU,negative,26,139,71,0.7482014388489209,0.6197183098591549,0.7584541062801933,0.7142857142857143,-0.0102526674312724,-0.09456740442655942,0.0,-0.09456740442655942,0.08916878128359987,-0.012275518393555035,-0.053561421519894195,-0.048067044074887225,-0.0054943774450069705,-0.094567,-0.160468,-0.029526,paired_block_by_rebalance_date,119,71,119,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlu_negative_score_le_minus_0_5,US Sectors,XLU,negative,26,96,58,0.7291666666666666,0.6379310344827587,0.7584541062801933,0.7142857142857143,-0.029287439613526645,-0.07635467980295563,0.0,-0.07635467980295563,0.0792356611506726,-0.01891509401726278,-0.05730177833408509,-0.048067044074887225,-0.009234734259197866,-0.076355,-0.157846,-0.002004,paired_block_by_rebalance_date,119,58,119,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlu_negative_score_le_minus_1_0,US Sectors,XLU,negative,26,78,47,0.7564102564102564,0.6595744680851063,0.7584541062801933,0.7142857142857143,-0.0020438498699368868,-0.054711246200607966,0.0,-0.054711246200607966,0.07067262500641586,-0.01823302748088441,-0.05592967115965501,-0.048067044074887225,-0.007862627084767787,-0.054711,-0.151181,0.041632,paired_block_by_rebalance_date,119,47,119,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlu_positive_score_ge_0_8,US Sectors,XLU,positive,26,25,5,0.32,0.0,0.25301204819277107,0.20454545454545456,0.06698795180722894,-0.20454545454545456,-0.20454545454545456,0.0,0.07711691284258435,-0.07132944174665827,-0.06211444234497645,-0.04615808988458965,-0.015956352460386798,-0.204545,-0.318182,-0.090909,paired_block_by_rebalance_date,44,5,44,498,2,False,True,do not promote,thin_sample,True,False
xlu_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLU,positive,26,0,0,0.0,0.0,0.25301204819277107,0.20454545454545456,-0.25301204819277107,-0.20454545454545456,-0.20454545454545456,0.0,0.0,0.0,0.0,-0.04615808988458965,0.04615808988458965,0.0,0.0,0.0,paired_block_by_rebalance_date,44,0,44,0,0,False,False,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_0,US Sectors,XLU,positive,26,11,2,0.36363636363636365,0.0,0.25301204819277107,0.20454545454545456,0.11062431544359258,-0.20454545454545456,-0.20454545454545456,0.0,0.0813962699318348,-0.09105369249475748,-0.07257908432803828,-0.04615808988458965,-0.026420994443448628,-0.204545,-0.318182,-0.090909,paired_block_by_rebalance_date,44,2,44,432,68,False,True,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLU,positive,26,0,0,0.0,0.0,0.25301204819277107,0.20454545454545456,-0.25301204819277107,-0.20454545454545456,-0.20454545454545456,0.0,0.0,0.0,0.0,-0.04615808988458965,0.04615808988458965,0.0,0.0,0.0,paired_block_by_rebalance_date,44,0,44,0,0,False,False,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_2,US Sectors,XLU,positive,26,5,0,0.2,0.0,0.25301204819277107,0.20454545454545456,-0.053012048192771055,-0.20454545454545456,-0.20454545454545456,0.0,0.0,0.0,0.0,-0.04615808988458965,0.04615808988458965,0.0,0.0,0.0,paired_block_by_rebalance_date,44,0,44,0,0,False,False,do not promote,thin_sample,True,False
xlu_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLU,positive,26,0,0,0.0,0.0,0.25301204819277107,0.20454545454545456,-0.25301204819277107,-0.20454545454545456,-0.20454545454545456,0.0,0.0,0.0,0.0,-0.04615808988458965,0.04615808988458965,0.0,0.0,0.0,paired_block_by_rebalance_date,44,0,44,0,0,False,False,do not promote,thin_sample,True,False
xlv_negative_score_le_0_0,US Sectors,XLV,negative,26,115,114,0.7391304347826086,0.8333333333333334,0.8493150684931506,0.8492063492063492,-0.11018463371054199,-0.015873015873015817,0.0,-0.015873015873015817,0.03791377266287464,-0.057908762517668765,-0.05629707161731121,-0.05710605945100346,0.0008089878336922443,-0.015873,-0.028943,-0.006287,paired_block_by_rebalance_date,126,114,126,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlv_negative_score_le_minus_0_5,US Sectors,XLV,negative,26,69,74,0.6811594202898551,0.7567567567567568,0.8493150684931506,0.8492063492063492,-0.16815564820329554,-0.09244959244959239,0.0,-0.09244959244959239,0.05002611591574536,-0.03375411511753795,-0.056713236123574505,-0.05710605945100346,0.0003928233274289525,-0.09245,-0.141404,-0.047619,paired_block_by_rebalance_date,126,74,126,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlv_negative_score_le_minus_1_0,US Sectors,XLV,negative,26,61,52,0.7213114754098361,0.7884615384615384,0.8493150684931506,0.8492063492063492,-0.12800359308331455,-0.06074481074481075,0.0,-0.06074481074481075,0.0600993662251763,-0.03052763323159063,-0.05592175502112458,-0.05710605945100346,0.0011843044298788796,-0.060745,-0.136792,0.019401,paired_block_by_rebalance_date,126,52,126,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xlv_positive_score_ge_0_8,US Sectors,XLV,positive,26,9,0,0.0,0.0,0.26732673267326734,0.0,-0.26732673267326734,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099971658521759,0.05099971658521759,0.0,0.0,0.0,paired_block_by_rebalance_date,13,0,13,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_0_8_rel_strength_ge_0_0,US Sectors,XLV,positive,26,0,0,0.0,0.0,0.26732673267326734,0.0,-0.26732673267326734,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099971658521759,0.05099971658521759,0.0,0.0,0.0,paired_block_by_rebalance_date,13,0,13,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_0,US Sectors,XLV,positive,26,1,0,0.0,0.0,0.26732673267326734,0.0,-0.26732673267326734,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099971658521759,0.05099971658521759,0.0,0.0,0.0,paired_block_by_rebalance_date,13,0,13,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_0_rel_strength_ge_0_0,US Sectors,XLV,positive,26,0,0,0.0,0.0,0.26732673267326734,0.0,-0.26732673267326734,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099971658521759,0.05099971658521759,0.0,0.0,0.0,paired_block_by_rebalance_date,13,0,13,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_2,US Sectors,XLV,positive,26,0,0,0.0,0.0,0.26732673267326734,0.0,-0.26732673267326734,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099971658521759,0.05099971658521759,0.0,0.0,0.0,paired_block_by_rebalance_date,13,0,13,0,0,False,False,do not promote,thin_sample,True,False
xlv_positive_score_ge_1_2_rel_strength_ge_0_0,US Sectors,XLV,positive,26,0,0,0.0,0.0,0.26732673267326734,0.0,-0.26732673267326734,0.0,0.0,0.0,0.0,0.0,0.0,-0.05099971658521759,0.05099971658521759,0.0,0.0,0.0,paired_block_by_rebalance_date,13,0,13,0,0,False,False,do not promote,thin_sample,True,False
xly_negative_score_le_0_0,US Sectors,XLY,negative,26,98,49,0.8775510204081632,0.6530612244897959,0.8148148148148148,0.8272727272727273,0.06273620559334847,-0.1742115027829314,0.0,-0.1742115027829314,0.13597283428025317,0.03186905392469544,-0.0694787585055402,-0.07258226234542335,0.0031035038398831566,-0.174212,-0.265869,-0.08612,paired_block_by_rebalance_date,110,49,110,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xly_negative_score_le_minus_0_5,US Sectors,XLY,negative,26,56,32,0.9464285714285714,0.6875,0.8148148148148148,0.8272727272727273,0.13161375661375663,-0.13977272727272727,0.0,-0.13977272727272727,0.1181226574179514,0.009418922537152909,-0.07674779425532204,-0.07258226234542335,-0.004165531909898684,-0.139773,-0.283182,-0.017768,paired_block_by_rebalance_date,110,32,110,500,0,False,True,needs more testing,holdout_no_improvement,True,False
xly_negative_score_le_minus_1_0,US Sectors,XLY,negative,26,45,30,0.9333333333333333,0.7333333333333333,0.8148148148148148,0.8272727272727273,0.11851851851851858,-0.09393939393939399,0.0,-0.09393939393939399,0.11106302959631657,0.0011549817048969698,-0.08089157258779632,-0.07258226234542335,-0.00830931024237297,-0.093939,-0.228382,0.03764,paired_block_by_rebalance_date,110,30,110,500,0,False,True,needs more testing,holdout_no_improvement,True,False
